,utterance,a,aː,b,bʰ,b̤,c,cʰ,d̪,d̪ʰ,d̪̤,e,eː,f,h,i,iː,j,k,kʰ,l,l̪,m,n,n̪,o,oː,p,pʰ,r̪,s,s̪,t̪,t̪ʰ,u,uː,v,w,z̪,æ,ŋ,ɖ,ɖʰ,ɖ̤,ɟ,ɟʰ,ɟ̤,ɡ,ɡʰ,ɭ,ɳ,ɾ,ʂ,ʃ,ʈ,ʈʰ,ʝ,class
2235,knm_00180_01326680003,522.7687583355614,0.0,459.62922791079853,0.0,0.0,0.0,0.0,1212.6885330965324,0.0,0.0,444.76981060756214,0.0,0.0,790.5930869260636,361.5429523283701,365.00260732852485,399.0357260622973,0.0,1196.940645930138,463.8070735353229,425.4825051492233,344.493651391412,442.95818732051816,0.0,448.28782155467104,0.0,0.0,0.0,0.0,1407.4985835365085,0.0,977.5193601898976,392.84034303276655,390.5667022247553,415.7437733504436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.3683915247985,423.01918491073894,0.0,0.0,0.0,0.0,0.0,0
2236,knm_00180_01365884707,565.7118500718358,0.0,409.3751319813824,0.0,227.74300580223314,0.0,0.0,518.6184879402426,0.0,0.0,473.8848619526193,0.0,0.0,0.0,430.01104460557025,345.8226172057162,492.26325333917873,588.097229832513,1459.8873635992295,423.0999651678108,326.9834696749571,393.56484834472496,370.7970095488668,0.0,0.0,0.0,888.0979512272824,0.0,0.0,1903.7300001902486,395.10820512775575,1059.1272249242702,0.0,426.664966693977,0.0,0.0,526.9403127769647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.043737262819,493.7823880295768,1326.5444262651597,0.0,0.0,0.0,0.0,0
2237,knm_00180_01376866978,623.8898746411962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.8506024987953,0.0,0.0,0.0,373.6074148690726,175.45188427741863,321.6931129714162,0.0,0.0,460.86730780739333,0.0,301.12425407256626,316.81436778945067,0.0,402.77014380089105,0.0,0.0,0.0,0.0,1222.6534727346525,0.0,1021.5877922419077,0.0,425.899198840157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.27567157947,318.16428299723475,0.0,0.0,0.0,0.0,0.0,321.3278570320725,334.922211529193,1800.3431498276373,0.0,0.0,0.0,0.0,0
2238,knm_00180_01441716178,548.1063775392058,0.0,351.3342704606127,0.0,0.0,0.0,0.0,250.4283576623671,0.0,0.0,398.4484712532095,0.0,0.0,989.80771787393,379.1835354115688,480.29579008123557,392.48722608220635,713.7562977033571,0.0,528.4125732238402,287.6185954742885,419.7677042190928,361.2364814659106,0.0,397.9164194270537,0.0,606.6632905372857,0.0,0.0,1559.5599421768725,0.0,680.1345623144509,657.2056309604864,376.1394162456067,333.1556926088165,0.0,0.0,0.0,412.16376445442353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.97140348272424,0.0,0.0,344.5688419654834,480.2960677489241,1868.3039687728945,1640.7307398620712,0.0,0.0,0.0,0
2239,knm_00180_01473250593,661.4390570082243,0.0,309.4459630650981,0.0,0.0,0.0,0.0,697.9741519355223,0.0,0.0,0.0,0.0,0.0,732.4241389581673,370.11250066272214,510.1075094561356,425.5897399832172,924.084188370209,0.0,604.6499087212867,0.0,277.2984629968897,319.44767549945516,0.0,418.13384501427606,0.0,593.0929689271705,0.0,0.0,0.0,0.0,730.8100312831291,0.0,0.0,447.1199092257062,0.0,551.8207549941302,0.0,0.0,0.0,0.0,0.0,0.0,543.8080199050102,0.0,0.0,0.0,0.0,0.0,0.0,583.3722762422003,1819.2821793673115,0.0,0.0,0.0,0.0,0
2240,knm_00180_01480799840,534.0186781004229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.90957541735577,0.0,0.0,0.0,346.42033037101055,391.9469730067079,0.0,1002.2413471640768,0.0,0.0,0.0,308.8191061725344,345.89421826228454,0.0,422.5341863906302,0.0,0.0,0.0,0.0,0.0,0.0,476.85076875765856,0.0,0.0,0.0,311.67929114092914,0.0,0.0,539.6557344097713,0.0,0.0,0.0,531.5933616741263,0.0,0.0,0.0,288.9466707066285,0.0,0.0,280.2430406408927,479.53369300808646,1545.8112463297346,0.0,0.0,0.0,0.0,0
2241,knm_00180_01487533497,632.4184696207934,0.0,277.42785871595265,0.0,0.0,0.0,0.0,1082.8386252415646,0.0,0.0,489.60644808493834,0.0,0.0,1021.692613637857,0.0,391.5796741932725,250.96401329756011,0.0,0.0,365.53761351887005,0.0,0.0,337.4624621631259,0.0,0.0,0.0,0.0,1242.7739439784636,0.0,0.0,1279.033561551602,410.7943994461679,0.0,372.8168109306199,0.0,0.0,512.8606380853762,0.0,446.6735593097114,0.0,0.0,0.0,794.9603025485279,0.0,0.0,0.0,458.4636078791396,0.0,0.0,455.52179544784406,722.7826807872586,1789.528951140324,0.0,0.0,0.0,0.0,0
2242,knm_00180_01580766251,512.8037993385066,0.0,0.0,0.0,0.0,0.0,0.0,572.7171659525476,0.0,0.0,0.0,0.0,0.0,0.0,321.6538195715097,315.4509545806031,0.0,0.0,0.0,285.080583225212,0.0,0.0,0.0,0.0,0.0,0.0,853.0120724381732,0.0,0.0,0.0,0.0,396.69097246351737,0.0,299.519498666051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.75592610332464,0.0,0.0,0.0,0.0,0.0,0
2243,knm_00180_01608622883,643.2788351318604,0.0,0.0,0.0,275.3505828192953,0.0,0.0,253.44219312060656,0.0,0.0,441.054346395577,0.0,0.0,0.0,719.1309004108329,296.7446417331038,654.1549708905898,937.1483890033312,867.0303679586042,441.74050053071824,0.0,285.7496753843042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.23003448857213,0.0,377.3039577087301,0.0,0.0,377.3124013859815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0376757561517,0.0,0.0,0.0,0.0,0.0,0
2244,knm_00180_01617546309,646.939057705636,0.0,392.5096784174431,0.0,0.0,0.0,0.0,548.1908689737882,0.0,0.0,446.57639825439685,0.0,0.0,788.9960276469774,411.0917865259043,355.53134285370794,479.2807926309616,1237.0740040776984,0.0,441.1821244712636,408.8982967214778,403.48955665209235,373.948488743745,0.0,429.11816621748426,0.0,947.5404186146408,0.0,0.0,1047.7257164700109,0.0,582.3504506997809,0.0,384.44030125666586,0.0,0.0,0.0,0.0,624.6061598789879,372.9705602934963,0.0,0.0,0.0,0.0,0.0,0.0,398.4762959532414,0.0,0.0,0.0,477.59156777785574,1847.265683231991,0.0,0.0,0.0,0.0,0
2245,knm_00180_01639396582,653.7781380417791,0.0,299.74862072889624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.53346850228655,0.0,0.0,948.4522658210623,362.3796265851901,473.7525353236177,337.1494837715374,0.0,0.0,394.76521346025856,311.3120310316699,0.0,284.6474234611064,0.0,391.8701288390565,0.0,1372.256694432759,0.0,0.0,0.0,0.0,571.5734645833259,526.2080381039937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4076015320512,481.10616262006954,2025.7811214867063,0.0,0.0,0.0,0.0,0
2246,knm_00180_01678941353,614.8285117656744,0.0,0.0,0.0,332.7487926684351,0.0,0.0,214.3278607491487,0.0,0.0,507.5768435905601,0.0,0.0,773.0605521876023,416.2551382325291,0.0,501.1421592708901,517.3327550471454,1107.775924622035,450.6916056334204,563.4355272565267,406.2238322015358,0.0,0.0,554.8210288143193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.3748184019736,0.0,0.0,483.6846853085589,0.0,0.0,518.9552533006427,0.0,0.0,0.0,334.5043292506465,0.0,0.0,0.0,0.0,0.0,422.78526012549975,592.7333864556044,0.0,0.0,0.0,0.0,0.0,0
2247,knm_00180_01688464527,516.3003753456373,0.0,0.0,0.0,864.1306092387134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.84021673716256,0.0,0.0,0.0,1080.7400822569393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.6478858552639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.9656487205494,354.68333766960814,0.0,0.0,0.0,0.0,0.0,0
2248,knm_00180_01708454408,445.6742877197636,0.0,234.44955261852434,0.0,261.1837428853641,0.0,0.0,0.0,0.0,0.0,386.75406410152243,0.0,0.0,0.0,271.7562396466628,310.2235240342137,0.0,982.7038536782097,0.0,356.71411301347644,323.545739167156,0.0,328.50765977570586,0.0,377.0606278213997,0.0,0.0,0.0,0.0,1251.1849255495194,0.0,655.582267378463,0.0,0.0,0.0,367.6505027336101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.3603720193795,0.0,0.0,0.0,345.01322858263677,1387.6578532853962,0.0,0.0,0.0,0.0,0
2249,knm_00180_01758521212,608.7497868395599,0.0,0.0,0.0,0.0,0.0,0.0,603.5415475051989,0.0,0.0,0.0,0.0,0.0,0.0,408.39661089243197,372.8569204941363,0.0,0.0,0.0,367.3760776143848,452.4738366872855,386.9962452743566,415.6986829912138,0.0,475.6581025679021,0.0,0.0,0.0,0.0,1324.2145356350225,0.0,875.9938832368007,2044.2752505986105,381.4785728660408,0.0,0.0,420.21127586393595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.9239166855894,0.0,0.0,318.4374437694205,577.8010355898716,0.0,0.0,0.0,0.0,0.0,0
2250,knm_00180_01774218546,715.7946198144585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.01311853402126,0.0,0.0,0.0,364.00595885608067,0.0,0.0,0.0,0.0,279.0212223948567,0.0,355.5914747439052,364.93305179742026,0.0,443.4526822568448,0.0,0.0,0.0,0.0,960.0269418788896,0.0,592.7085646415795,0.0,0.0,368.2510271455744,768.1409873032347,0.0,0.0,0.0,0.0,0.0,0.0,483.39661176249786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460.7461884326692,0.0,0.0,0.0,0.0,0
2251,knm_00180_01807860969,529.2119586538226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.2587858016702,0.0,381.21890012531776,553.3163736832786,0.0,0.0,0.0,351.4777216226493,0.0,0.0,0.0,0.0,0.0,366.8306709264238,0.0,0.0,375.3097003388746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.730489961037,0.0,0.0,0.0,0.0,0.0,0.0,308.5666753417132,508.2964626334977,0.0,0.0,0.0,0.0,0.0,0
2252,knm_00180_01848494669,578.3143587324898,0.0,307.73509570744307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.60205906790145,0.0,0.0,0.0,854.7553708752105,412.2104594111221,0.0,763.689523027309,0.0,391.47564347549695,0.0,0.0,288.81364502734885,0.0,451.0172368445046,0.0,0.0,0.0,0.0,0.0,1354.094198447276,801.859117636559,0.0,388.05916397514255,0.0,0.0,418.82006822311325,0.0,459.84047620585415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.5115986318201,1455.9669129703038,0.0,0.0,0.0,0.0,0
2253,knm_00180_01887121406,658.88907198592,0.0,366.41775936268925,0.0,0.0,0.0,0.0,389.7229869761267,0.0,0.0,571.58875193196,0.0,0.0,166.73570160816135,394.9034371941373,378.1386891377868,382.40532655288507,1022.0897581211401,0.0,481.3463821360416,765.8569085384327,346.9722939525378,390.4956023273139,0.0,485.6108941410288,0.0,0.0,0.0,0.0,1445.7126135761944,2200.836029564928,668.5559626813382,0.0,0.0,0.0,427.1611496253475,0.0,0.0,581.0094268270987,429.8900987316787,0.0,0.0,1401.9316288398948,340.5769606485307,0.0,0.0,508.665223058671,0.0,0.0,396.44487474110963,730.7415121298371,1821.417252639957,0.0,0.0,0.0,0.0,0
2254,knm_00180_01979139119,609.2872983236542,0.0,0.0,0.0,0.0,0.0,0.0,851.544873857056,0.0,0.0,508.32304412593066,0.0,0.0,0.0,357.76628909153686,291.58524025952124,0.0,852.9795939122412,0.0,524.3586736325396,0.0,288.4416513863504,433.46157386913796,0.0,0.0,0.0,561.8258798584329,0.0,0.0,958.8173858203644,0.0,820.9093094703233,0.0,391.16035702881516,0.0,0.0,570.184169617881,0.0,0.0,0.0,0.0,0.0,1595.463043194212,273.9890329072461,0.0,0.0,0.0,0.0,0.0,371.8858105314578,426.5358153643098,0.0,0.0,0.0,0.0,0.0,0
2255,knm_00180_01994023075,688.6374851422555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.56336756986593,0.0,0.0,981.51626249181,404.6211388673116,318.45140090139756,379.5553171864031,733.3657877848857,0.0,520.9764725207125,0.0,0.0,385.41696784166055,0.0,460.5925375982312,0.0,0.0,0.0,0.0,1337.8994259622089,0.0,818.0778739142463,1526.666150139574,384.6502252774063,0.0,0.0,0.0,0.0,609.7577461893126,386.38763312198927,0.0,0.0,0.0,0.0,0.0,0.0,356.79652482560726,0.0,0.0,0.0,419.1303721954953,1192.477486794045,0.0,0.0,0.0,0.0,0
2256,knm_00180_02020094033,628.1747979804685,0.0,0.0,0.0,567.154560638108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.0320248558148,325.4485759373148,0.0,342.844685928325,613.0849065521343,754.5328939221755,0.0,361.8682941799299,290.79453015667866,344.8741212760433,0.0,409.84612700569835,0.0,0.0,0.0,0.0,1169.0188429776838,1055.790159043746,987.416935227132,0.0,403.7271810261228,0.0,0.0,0.0,0.0,542.5669829285295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.274658989838,554.6649644975682,1803.8797109256736,0.0,0.0,0.0,0.0,0
2257,knm_00180_02024695155,606.9733035730361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.85866691768496,0.0,1275.7884619642275,0.0,526.6244024468617,378.3705897674121,428.9967124883192,473.7372053531221,0.0,445.71489386264403,326.5439501144509,368.2386412839399,356.8383287895732,0.0,500.40422427526954,0.0,1078.6741969158336,0.0,0.0,1258.8194563585544,874.7775876634391,719.1500214486729,0.0,0.0,0.0,0.0,0.0,0.0,485.49383532690854,0.0,0.0,0.0,1719.7316778479676,0.0,0.0,0.0,260.30553855743625,0.0,0.0,439.9163661082535,450.9689424298769,1773.4668165807966,0.0,0.0,0.0,0.0,0
2258,knm_00180_02035550403,624.4014409813241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.1604115878817,0.0,0.0,0.0,445.5168556692956,321.39199849526705,0.0,805.1850474246581,0.0,339.8343431848276,606.7283868573579,0.0,303.71658943274207,0.0,429.1128117899424,0.0,779.405340042742,0.0,0.0,1515.4875254780825,1104.8079710148138,738.0440865630331,0.0,369.39898987416535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.2541080869779,0.0,0.0,0.0,358.31574247826137,1779.2836042413187,0.0,0.0,0.0,0.0,0
2259,knm_00180_02045715086,618.7518380352409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.80019794258607,0.0,0.0,0.0,426.3223189644555,351.33514415674375,363.1272965252209,728.8844914984327,0.0,308.98273756265854,348.5215122446352,0.0,324.88700816267067,0.0,471.2006877707605,0.0,0.0,0.0,0.0,0.0,149.89661661259265,512.0948430049893,0.0,404.8018964778239,0.0,0.0,0.0,0.0,0.0,327.1453984574268,0.0,0.0,924.2887084547992,0.0,0.0,0.0,0.0,0.0,0.0,317.801404299265,380.3629840687587,0.0,0.0,0.0,0.0,0.0,0
2260,knm_00180_02071485412,526.300050712332,0.0,467.29767865529595,0.0,0.0,0.0,0.0,430.88532635934973,0.0,0.0,422.3242300080668,0.0,0.0,0.0,362.24225062216027,304.6755223890676,403.0029300815556,0.0,0.0,485.4296521857822,0.0,504.929860124397,0.0,0.0,457.2183851366731,0.0,0.0,0.0,0.0,0.0,0.0,1272.5888624068132,0.0,398.4733235287705,0.0,0.0,482.35648057722,0.0,0.0,0.0,0.0,0.0,703.0911133494832,373.6674435941323,0.0,0.0,0.0,0.0,0.0,408.8883170869869,355.45510425321964,0.0,1877.1670057849333,0.0,0.0,0.0,0
2261,knm_00180_02080927001,588.6286879404277,0.0,250.2475905460497,0.0,0.0,0.0,0.0,684.1578238046241,0.0,0.0,496.3945863046112,0.0,0.0,0.0,356.16641307117743,0.0,0.0,0.0,0.0,452.99835764364406,0.0,333.3527542632168,0.0,0.0,366.53213007546975,0.0,0.0,0.0,0.0,1458.4204263319366,0.0,617.8820311106101,0.0,406.80331527485487,0.0,0.0,0.0,0.0,0.0,469.65078214757926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.3057850471957,0.0,0.0,0.0,0.0,0.0,0
2262,knm_00180_02084330253,563.9268139413015,0.0,798.0027185342058,0.0,0.0,0.0,0.0,244.9746183077679,0.0,0.0,435.65214584439155,0.0,0.0,966.4038085389254,340.25891621568,335.83829835601296,346.8502874410704,989.5241472424304,0.0,392.93385445655116,276.4280709411502,390.7979786382002,364.5380532206929,0.0,439.67860092849565,0.0,1258.0156377933397,0.0,0.0,1426.309974529408,0.0,482.7861446304154,0.0,429.61250821230914,0.0,0.0,0.0,0.0,473.8911290561174,248.73654428455345,0.0,0.0,0.0,0.0,0.0,0.0,246.6456711324346,0.0,0.0,340.5303041049696,457.96934192382366,1584.2706933791023,0.0,0.0,0.0,0.0,0
2263,knm_00180_02086055039,556.9656848687667,302.61204220144344,396.22912114569795,0.0,0.0,0.0,0.0,311.88804356644243,0.0,0.0,452.22583550388833,0.0,0.0,0.0,861.4875162865206,361.9236138641012,421.29828580981075,1032.6871543498414,895.442514433254,369.3792867454224,322.46134687101727,292.5258033192861,394.47376985136066,0.0,434.06364444748,0.0,617.8766146600226,0.0,0.0,0.0,0.0,614.9125407473654,0.0,374.1949834120742,322.378378574782,578.6554279063478,537.9831840338707,0.0,679.2618169521647,627.1389451712369,0.0,0.0,0.0,237.96785081269704,0.0,0.0,329.820198101339,0.0,0.0,361.74965731981365,438.249413048339,1288.1798997608196,0.0,0.0,0.0,0.0,0
2264,knm_00180_02108841996,594.4123628523458,0.0,345.99443434186327,0.0,0.0,0.0,0.0,730.4778101107395,0.0,0.0,555.4634473347849,0.0,0.0,0.0,355.88921091624945,471.47916807448286,778.9261975677616,0.0,0.0,536.1754276380981,327.56226650026304,382.82685257294906,466.07307330482035,0.0,0.0,0.0,1082.9198594658478,0.0,0.0,1288.33399264622,0.0,541.1529377803021,0.0,0.0,366.2207285036858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.2084640168785,413.1615034662144,1656.5514847060022,0.0,0.0,0.0,0.0,0
2265,knm_00180_02115080584,597.8826605412216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.088898387001,0.0,0.0,0.0,0.0,377.86344827039386,0.0,780.1936610681797,0.0,493.2061060872959,364.9964484168475,312.4797373736177,329.7477702985746,0.0,454.99664999779395,0.0,0.0,0.0,0.0,1167.4351117585234,0.0,546.9455740021884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.58046633061815,0.0,0.0,0.0,521.6034551192267,1555.4013077758268,0.0,0.0,0.0,0.0,0
2266,knm_00180_02118058654,555.069790996532,0.0,0.0,0.0,335.9849536535008,0.0,0.0,0.0,0.0,0.0,452.7980581530418,0.0,0.0,0.0,365.12238221805063,421.00357663480827,0.0,0.0,0.0,379.75880138429716,0.0,362.7052385261356,401.14931740882116,0.0,434.29866624778634,0.0,0.0,0.0,0.0,0.0,0.0,619.1884040329561,0.0,366.82859125944236,664.4940835968279,478.4016558247526,453.8293609803245,0.0,0.0,347.0096523534602,0.0,0.0,1140.1973058474123,0.0,0.0,0.0,369.26892048811817,0.0,0.0,317.46117032029525,592.0192479372226,1603.3480291654334,0.0,0.0,0.0,309.2748034374637,0
2267,knm_00180_02120887143,602.2554102157592,0.0,431.7414890759358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.2675013259331,0.0,0.0,0.0,404.8894342379705,416.3203485797864,344.7003219886333,938.0996373414373,0.0,411.5494662264708,297.8094233877017,354.7474842893582,399.9395203546449,0.0,373.2215768923209,0.0,0.0,0.0,0.0,0.0,0.0,690.9843500647803,0.0,367.8711256546449,0.0,0.0,396.935110763036,0.0,549.8704123282293,0.0,0.0,0.0,847.706992962475,0.0,0.0,0.0,393.198938199783,0.0,0.0,339.73020843118616,338.25317658413934,1910.3247712467146,0.0,0.0,0.0,0.0,0
2268,knm_00271_00003824418,610.8375880082759,0.0,270.33451811627566,0.0,733.679949564125,0.0,0.0,0.0,0.0,0.0,453.0940176503419,0.0,0.0,369.17110712325393,331.035882334267,388.1694764046048,0.0,657.5531555106157,0.0,376.87999987581884,0.0,614.5064016023871,615.8243725465492,0.0,547.5127614305229,0.0,1011.8446939068142,0.0,0.0,957.6602263190664,0.0,626.5041602211766,0.0,359.37516449915154,0.0,430.9160385213684,522.1067437932114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.6681423367783,0.0,0.0,429.4672154771992,484.2040424025304,918.6250339650616,0.0,0.0,0.0,0.0,0
2269,knm_00271_00010768080,611.2169813431688,0.0,0.0,0.0,234.34269959011613,0.0,0.0,0.0,0.0,0.0,458.3019592308671,0.0,0.0,0.0,410.7216285095998,537.8624511433352,278.46237600672055,456.34160489718334,0.0,395.2652372496646,294.2653775389798,0.0,397.5525373631936,0.0,442.7451337207684,0.0,681.4321334164747,0.0,0.0,1360.328109292218,0.0,692.1234326447035,0.0,0.0,419.21201170943397,380.6108249777636,385.9006656244321,0.0,608.6462117515088,301.72238021050055,0.0,0.0,0.0,0.0,0.0,0.0,388.1122888276689,0.0,0.0,1096.323615100737,556.2359558064207,1771.7042117548704,0.0,0.0,0.0,0.0,0
2270,knm_00271_00054137866,538.157762824332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.95682622009326,0.0,0.0,1053.9286145669118,458.843034765335,316.1669825359594,0.0,790.1107477012008,0.0,344.9648394929746,0.0,445.08202376198494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788.0745399311816,496.91869050834447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.7968735704117,0.0,0.0,0.0,0.0,0.0,0
2271,knm_00271_00079684796,671.2936467798268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957.6474487656088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.6589724261977,626.2042493504812,0.0,0.0,0.0,0.0,0.0,0
2272,knm_00271_00104295233,618.0270773185725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.6046356848824,0.0,0.0,836.1205727064779,477.0223305358504,359.38489836850925,368.294988702629,645.738687285947,1029.3267868360183,381.9125095154043,331.0116104952106,362.5509254733477,381.1288759658781,0.0,481.4711960015111,0.0,483.953664817712,0.0,0.0,0.0,0.0,594.7606307778625,0.0,418.4008721499073,478.54680763052465,345.7106886170151,0.0,0.0,592.3625825044802,626.4205282257643,0.0,0.0,0.0,0.0,0.0,0.0,316.7258719434035,0.0,0.0,325.8157231630063,412.5114765773167,1490.1539277651607,0.0,0.0,0.0,0.0,0
2273,knm_00271_00128476962,718.4499166824487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.0042632770808,0.0,335.0888982651851,502.5276259432963,0.0,1210.000304533338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371.4266486819015,0.0,0.0,0.0,398.997044676999,0.0,0.0,652.2422774482064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.7903270353612,0.0,0.0,0.0,406.98471983768906,0.0,0.0,0.0,0.0,0.0,0
2274,knm_00271_00131741463,671.771942869988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.29873270266614,0.0,0.0,0.0,367.31872631281016,0.0,0.0,0.0,0.0,336.07888753853535,0.0,810.115839439092,306.68300178301945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.8898196258366,0.0,324.60977152228355,528.3958705381608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.7363627606144,0.0,0.0,0.0,0.0,0.0,0
2275,knm_00271_00201361358,845.8548838908919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.552751601433,0.0,0.0,0.0,356.27098381249016,0.0,0.0,884.5974361338077,0.0,299.57353886201776,0.0,758.038622287124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.6534181501583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2276,knm_00271_00227355364,532.9661169625315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.27356195679494,0.0,1200.2466667839528,0.0,311.2417967550981,352.68353989581396,0.0,612.2385699556196,0.0,320.6938185088145,360.74653801050965,291.8489119288046,408.178748744935,0.0,540.5414556271447,0.0,0.0,0.0,0.0,0.0,0.0,623.2676107535151,0.0,0.0,340.6498289625289,0.0,484.932107448939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.91606885707336,308.17235109220195,0.0,0.0,0.0,0.0,0.0,0
2277,knm_00271_00252957052,551.8126467375313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.04936568499625,0.0,0.0,0.0,404.84286364350424,389.6267788557408,441.5671062091242,1052.7284027368676,0.0,0.0,0.0,0.0,415.21800686749935,0.0,449.95885184150893,0.0,0.0,0.0,0.0,0.0,0.0,840.9350173735583,0.0,443.6451969573492,349.5233026481975,0.0,0.0,0.0,0.0,313.5444830642606,0.0,0.0,0.0,570.8991325575636,0.0,0.0,285.1302713677426,0.0,0.0,385.7362642225872,620.6460912708584,1424.2299854869318,0.0,0.0,0.0,0.0,0
2278,knm_00271_00292891683,543.8988368120839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.09954621415176,0.0,0.0,0.0,0.0,0.0,0.0,326.50221689247616,0.0,451.761710004649,0.0,272.1736002686432,286.6802782358759,0.0,412.7890725783054,0.0,0.0,0.0,0.0,1272.3836546486675,0.0,556.1331368915079,0.0,447.3097794811013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.37138716200116,0.0,0.0,0.0,0.0,0.0,0
